name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Chennai,2023-06-28,36,29,31.7,44.7,32.5,38.5,24.8,68,0.055,100,4.17,rain,0,0,37.1,22.3,245.7,1007.2,51.8,6.7,264.6,22.9,9,60,2023-06-28T05:45:23,2023-06-28T18:38:48,0.33,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"VOMM,43279099999,AUCE,43278099999"
Chennai,2023-06-29,37,26,31.8,46,26,39.1,25.3,70.1,0,0,0,rain,0,0,37.1,20.6,259.3,1007.6,55.1,6,251.9,21.8,9,60,2023-06-29T05:45:39,2023-06-29T18:38:57,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999"
Chennai,2023-06-30,37,27.3,31.3,46.7,29.6,37.7,24.6,68.5,1.274,100,8.33,rain,0,0,37.1,27.7,265.9,1007.2,62,6.4,263.8,22.8,9,75,2023-06-30T05:45:54,2023-06-30T18:39:05,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOMM,43279099999,AUCE,43278099999"
Chennai,2023-07-01,36,29,31.9,44.9,34.2,39.5,25.4,69.3,0,0,0,rain,0,0,30.6,22.3,250.5,1006.9,68.6,5.6,235.4,20.4,8,60,2023-07-01T05:46:10,2023-07-01T18:39:13,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999"
Chennai,2023-07-02,32,28.5,29.8,40.6,33.8,36.5,25.6,78.2,0.355,100,4.17,rain,0,0,37.8,19.5,238,1007.7,78.9,4.8,114.9,9.7,5,60,2023-07-02T05:46:27,2023-07-02T18:39:19,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VOMM,43279099999,AUCE,43278099999"
Chennai,2023-07-03,32,26.4,29.3,40.6,26.4,35.6,25.6,80.9,2.555,100,8.33,rain,0,0,37.8,18.2,256.6,1007,90,5.1,103.4,9,3,30,2023-07-03T05:46:43,2023-07-03T18:39:25,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOMM,43279099999,AUCE,43278099999"
Chennai,2023-07-04,33.9,27.2,30.3,42.1,30.6,36.6,25.1,74.6,0,0,0,rain,0,0,34.2,24.9,259.2,1005.4,83.8,6,131.9,11.2,6,10,2023-07-04T05:46:59,2023-07-04T18:39:31,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999"
Chennai,2023-07-05,34,27.9,31.2,40.6,31.2,36.4,23.8,65.8,0,0,0,rain,0,0,49.3,25.9,261.5,1004.5,83.1,5.5,100.3,8.5,5,10,2023-07-05T05:47:16,2023-07-05T18:39:35,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999"
Chennai,2023-07-06,34.1,29,31.3,42,31.9,36.6,23.6,64,0,0,0,rain,0,0,45,26.7,260.8,1006.6,75.3,6.3,187.3,16.1,8,10,2023-07-06T05:47:33,2023-07-06T18:39:39,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999"
Chennai,2023-07-07,36,29,31.9,43.3,32.7,37.9,24,63.6,0,0,0,rain,0,0,37.1,20.9,250.8,1008.7,64.7,6.4,203,17.4,8,30,2023-07-07T05:47:49,2023-07-07T18:39:42,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999"
Chennai,2023-07-08,35,29,31.7,43.3,33,38.2,24.6,66.8,0,0,0,rain,0,0,32.8,17.5,272.5,1009.2,66.4,6,204.7,17.7,8,30,2023-07-08T05:48:06,2023-07-08T18:39:44,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999,AUKJ"
Chennai,2023-07-09,37,26.3,30.9,46.3,26.3,36.7,24.7,71.1,18.116,100,8.33,rain,0,0,37.1,17.1,262.3,1008.2,72.8,5.2,254.9,22.1,9,60,2023-07-09T05:48:23,2023-07-09T18:39:45,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOMM,43279099999,AUCE,43278099999"
Chennai,2023-07-10,34,26.5,29.1,43.5,26.5,34.7,25.3,81,5.134,100,8.33,rain,0,0,28.1,17.8,268.8,1008.2,83.2,4.9,138.8,11.8,7,30,2023-07-10T05:48:40,2023-07-10T18:39:46,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOMM,43279099999,AUCE,43278099999,AUKJ"
Chennai,2023-07-11,33.7,26,29.6,42.3,26,35.4,25.4,78.9,0.137,100,4.17,rain,0,0,35.3,17.8,266.3,1007.3,85.8,5.1,124.2,10.7,6,30,2023-07-11T05:48:57,2023-07-11T18:39:45,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"VOMM,43279099999,AUCE,43278099999"
Chennai,2023-07-12,33.5,26.8,29.9,42.3,29.1,36.2,25,75.7,0,0,0,rain,0,0,24.5,22.3,244.3,1006.5,86.1,5.6,177.6,15.4,6,30,2023-07-12T05:49:14,2023-07-12T18:39:44,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999"
Chennai,2023-07-13,34.1,24.7,29.1,45.3,24.7,34.1,25.1,80.6,26.451,100,12.5,rain,0,0,37.1,20.9,239.1,1007.4,75.1,5.1,226.5,19.5,9,60,2023-07-13T05:49:30,2023-07-13T18:39:42,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOMM,43279099999,AUCE,43278099999"
Chennai,2023-07-14,34,27,30.5,43.5,30.6,37.5,25.7,76.4,5.079,100,4.17,rain,0,0,32.8,20.6,237.1,1008.3,65.6,6,236.8,20.5,9,60,2023-07-14T05:49:47,2023-07-14T18:39:39,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOMM,43279099999,AUCE,43278099999"
Chennai,2023-07-15,36.1,29,32,46.3,34.5,40.1,25.8,70.6,0,0,0,,0,0,26.6,21.7,258,1008.5,42.9,7.4,245.5,21.2,8,75,2023-07-15T05:50:04,2023-07-15T18:39:35,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999"
Chennai,2023-07-16,33.1,29.8,31,42.1,34.3,38.4,25.5,72.5,0,0,0,rain,0,0,29.2,20.6,253.5,1004.9,80.3,5.5,200.7,17.3,7,75,2023-07-16T05:50:20,2023-07-16T18:39:31,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999"
Chennai,2023-07-17,36,28.4,31.9,44.7,33.2,39.4,25.4,69.4,0,0,0,,0,0,35.3,63.2,257.1,1007,66.7,5.6,259.5,22.6,9,60,2023-07-17T05:50:36,2023-07-17T18:39:25,0.98,Partially cloudy,Partly cloudy throughout the day.,wind,"VOMM,43279099999,AUCE,43278099999"
Chennai,2023-07-18,36,29.8,32.4,43.5,33.9,38.7,24.3,63,0,0,0,rain,0,0,38.5,27.7,256.2,1006.1,65.2,5.9,185.1,16.1,7,60,2023-07-18T05:50:53,2023-07-18T18:39:18,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999"
Chennai,2023-07-19,35.5,29,31.5,41.9,32,36.5,23.3,62.1,0.173,100,4.17,rain,0,0,40.7,24.5,266.7,1005,67,6.1,222.7,19.4,7,30,2023-07-19T05:51:09,2023-07-19T18:39:11,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VOMM,43279099999,AUCE,43278099999"
Chennai,2023-07-20,36,28,32,43.3,31.3,37.1,23.3,61,0,0,0,,0,0,44.3,20.5,264.7,1004.4,78.2,5.8,244.6,21.3,8,30,2023-07-20T05:51:24,2023-07-20T18:39:03,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999"
Chennai,2023-07-21,36.6,30,32.8,43.7,32.9,37.9,23,56.7,0,0,0,rain,0,0,41,22.1,277.9,1005.8,82.9,5.7,173.8,15,6,10,2023-07-21T05:51:40,2023-07-21T18:38:54,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999"
Chennai,2023-07-22,34,26,31,42,26,35.4,23.4,65,4.451,100,8.33,rain,0,0,34.2,20,281.7,1008.2,89.9,5.7,121.8,10.4,6,10,2023-07-22T05:51:55,2023-07-22T18:38:44,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOMM,43279099999,AUCE,43278099999"
Chennai,2023-07-23,31,26.7,28.5,39.1,26.7,33.9,25.4,83,4.609,100,12.5,rain,0,0,42.1,20.3,250.8,992.8,90.7,4.9,128.7,11,7,10,2023-07-23T05:52:10,2023-07-23T18:38:33,0.18,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"VOMM,43279099999,AUCE,43278099999"
Chennai,2023-07-24,30,25.3,28.2,37.4,25.3,32.3,24.7,81.9,8.293,100,8.33,rain,0,0,37.1,22.3,248.3,1006.2,91,4.8,86.8,7.5,3,10,2023-07-24T05:52:25,2023-07-24T18:38:21,0.22,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"VOMM,43279099999,AUCE,43278099999"
Chennai,2023-07-25,29,25.5,26.9,35.6,25.5,29.4,24.9,88.9,16.447,100,16.67,rain,0,0,40.3,16.6,256.3,1006.4,91.9,4.8,54.2,4.6,2,10,2023-07-25T05:52:40,2023-07-25T18:38:08,0.25,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"VOMM,43279099999,AUCE,43278099999"
Chennai,2023-07-26,31,25.5,28.2,39.1,25.5,31.9,24.6,81.4,0.218,100,4.17,rain,0,0,35.6,18.4,245.9,1006.9,90.9,5.3,57.3,5,2,10,2023-07-26T05:52:54,2023-07-26T18:37:54,0.25,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"VOMM,43279099999,AUCE,43278099999"
Chennai,2023-07-27,35,27.5,31,41.9,30,36,23.6,66,0.073,100,4.17,rain,0,0,43.6,22,259.1,1008.3,66.3,5.6,234,20.1,7,10,2023-07-27T05:53:08,2023-07-27T18:37:40,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOMM,43279099999,AUCE,43278099999"
Chennai,2023-07-28,36,27.9,32,44.7,31.1,38.2,24.2,64.2,0,0,0,rain,0,0,40.7,23.5,275.1,1008.5,46.4,6.2,256.7,22.3,9,30,2023-07-28T05:53:22,2023-07-28T18:37:24,0.35,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999"
Chennai,2023-07-29,36.2,29,32.4,43.2,31.9,37.8,23.5,60.1,0,0,0,,0,0,40.7,22.3,269.4,1006.2,67.7,5.9,251.2,21.9,9,30,2023-07-29T05:53:36,2023-07-29T18:37:08,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999"
Chennai,2023-07-30,37,29,32.1,44.5,32,38.1,23.9,62.6,0,0,0,,0,0,37.1,27.7,274.8,1002.3,56.2,6.6,196.8,16.9,6,30,2023-07-30T05:53:49,2023-07-30T18:36:51,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999"
Chennai,2023-07-31,37.2,28.2,31.4,46,32.7,38.3,25,70,2.11,100,8.33,rain,0,0,33.5,22.3,253.6,1005.1,73.9,5.8,219.8,19,8,30,2023-07-31T05:54:01,2023-07-31T18:36:32,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOMM,43279099999,AUCE,43278099999"
Chennai,2023-08-01,36,28.8,32.2,43.3,33.2,38.4,24.2,64,0,0,0,rain,0,0,37.1,22.3,261.8,1005.8,54.8,5.8,221.2,19.3,8,30,2023-08-01T05:54:14,2023-08-01T18:36:13,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999"
Chennai,2023-08-02,37,29,32.8,43.2,32,37,22.2,54.2,0,0,0,,0,0,37.1,25.9,261.3,1006.5,63.4,6.3,252.3,21.9,9,30,2023-08-02T05:54:26,2023-08-02T18:35:54,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999"
Chennai,2023-08-03,37.1,29,32.5,44.5,32,38.3,23.5,59.6,2,100,4.17,rain,0,0,40.7,22.3,262.8,1007,46.7,6.4,265.6,22.9,9,30,2023-08-03T05:54:38,2023-08-03T18:35:33,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOMM,43279099999,AUCE,43278099999"
Chennai,2023-08-04,37,28.6,31.6,44.5,33.5,38.5,25.1,70.2,0.6,100,4.17,rain,0,0,31,18.5,229.6,1008.6,58.8,6.2,247.5,21.4,9,30,2023-08-04T05:54:49,2023-08-04T18:35:11,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOMM,43279099999,AUCE,43278099999"
Chennai,2023-08-05,38,28.5,31.7,45.8,33.6,38.2,24.7,67.9,0,0,0,rain,0,0,31.3,18.5,231,1009.8,58.6,6,238.2,20.4,8,60,2023-08-05T05:55:00,2023-08-05T18:34:49,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999"
Chennai,2023-08-06,38,29,32.3,45.8,34.5,40,25.5,68.9,0,0,0,,0,0,29.2,15.3,204.3,1008.7,48.2,6,263.6,22.7,9,60,2023-08-06T05:55:11,2023-08-06T18:34:26,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999"
Chennai,2023-08-07,36,29,31.7,43.5,33.8,38.9,25.2,69.3,0,0,0,rain,0,0,27.7,22.3,194.2,1007.6,49.4,5.8,251.1,21.5,9,60,2023-08-07T05:55:21,2023-08-07T18:34:02,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999"
Chennai,2023-08-08,36,29,31.4,44.7,34.5,39.2,25.8,72.8,0,0,0,rain,0,0,27.7,14.8,183.1,1007.9,57.5,5.5,234.5,20.3,9,60,2023-08-08T05:55:31,2023-08-08T18:33:37,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999"
Chennai,2023-08-09,36,28,31.1,44.6,31.8,38.3,25.4,72.5,0,0,0,rain,0,0,24.1,16.4,186.2,1009.5,52.1,5.7,247.7,21.5,8,30,2023-08-09T05:55:40,2023-08-09T18:33:11,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999"
Chennai,2023-08-10,35.2,25.3,28.8,46.7,25.3,33.4,24.7,79.4,20.037,100,8.33,rain,0,0,32.8,22.5,234,1009.8,70,5.1,243.1,20.9,9,30,2023-08-10T05:55:49,2023-08-10T18:32:45,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOMM,43279099999,AUCE,43278099999"
Chennai,2023-08-11,33.1,25.8,29.4,42.1,25.8,34.7,25,77.9,0,0,0,,0,0,27.7,12.5,201.3,1009.4,65.2,5.7,234.2,20.1,8,30,2023-08-11T05:55:58,2023-08-11T18:32:17,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999"
Chennai,2023-08-12,36,26.7,29.1,46.3,26.7,34.6,25.4,81.3,0.767,100,8.33,rain,0,0,31.7,18.4,234.6,1008.1,83.7,5.4,257.1,22.2,9,60,2023-08-12T05:56:07,2023-08-12T18:31:49,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VOMM,43279099999,AUCE,43278099999"
Chennai,2023-08-13,36,26.6,30,46.3,26.6,36.5,25.7,78.5,0.826,100,8.33,rain,0,0,28.1,14.8,243.1,1007.4,53.1,5.3,241.4,20.6,8,60,2023-08-13T05:56:15,2023-08-13T18:31:21,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOMM,43279099999,AUCE,43278099999"
Chennai,2023-08-14,34,23,27.5,45.3,23,31.1,25,86.8,99.857,100,20.83,rain,0,0,23,20,206.5,1009.1,84.8,4.3,250.4,21.6,9,60,2023-08-14T05:56:22,2023-08-14T18:30:51,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VOMM,43279099999,AUCE,43278099999"
Chennai,2023-08-15,36,26,29.8,48.1,26,37.1,26.4,82.7,3.628,100,4.17,rain,0,0,29.2,14,196.3,1009,60.9,5.5,235.7,20.5,9,60,2023-08-15T05:56:30,2023-08-15T18:30:21,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOMM,43279099999,AUCE,43278099999"
Chennai,2023-08-16,35,25.5,30.4,46.7,25.5,37.5,25.6,76.3,52.517,100,8.33,rain,0,0,29.9,15.3,201.8,1009,60.1,5.2,249.1,21.6,9,60,2023-08-16T05:56:37,2023-08-16T18:29:50,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOMM,43279099999,AUCE,43278099999"
Chennai,2023-08-17,36.1,25.3,29.9,44.9,25.3,35.5,25.4,78.5,40.177,100,8.33,rain,0,0,32.8,24.1,257.6,1007.7,71.8,4.6,254.3,21.9,9,60,2023-08-17T05:56:43,2023-08-17T18:29:19,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOMM,43279099999,AUCE,43278099999"
Chennai,2023-08-18,36,26,30.2,44.7,26,35.9,25.1,75.6,19.591,100,4.17,rain,0,0,37.1,22.3,221.1,1005.9,74.1,5.4,197.8,17.1,7,30,2023-08-18T05:56:49,2023-08-18T18:28:47,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"VOMM,43279099999,AUCE,43278099999"
Chennai,2023-08-19,35.3,26.1,30.7,44.9,26.1,36.7,24.9,72.2,3.71,100,4.17,rain,0,0,33.1,22.3,242.4,1005.6,60.7,5.8,231.5,20,8,60,2023-08-19T05:56:55,2023-08-19T18:28:14,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOMM,43279099999,AUCE,43278099999"
Chennai,2023-08-20,35,26.7,30.7,43.3,29.9,37.2,25.2,73.5,3.628,100,4.17,rain,0,0,29.9,16.8,225.6,1006.9,59.2,6.3,246.9,21.2,9,60,2023-08-20T05:57:01,2023-08-20T18:27:40,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOMM,43279099999,AUCE,43278099999"
Chennai,2023-08-21,35,28.3,31,46.7,33.7,39.1,26.1,76,0,0,0,rain,0,0,28.4,16.8,200.1,1006.7,36.9,6.2,241,21,8,60,2023-08-21T05:57:06,2023-08-21T18:27:06,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999,AUKJ"
Chennai,2023-08-22,33.6,27,30.1,45.8,31,38.6,26.7,82.4,3.267,100,8.33,rain,0,0,36.7,16,203.2,1007.3,52.7,5.2,244.2,21.1,9,60,2023-08-22T05:57:11,2023-08-22T18:26:32,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"VOMM,43279099999,AUCE,43278099999"
Chennai,2023-08-23,34,25,29.5,45.3,25,36.2,26,81.8,54.939,100,8.33,rain,0,0,31.7,24.1,222.9,1007.3,60.8,4.9,256.9,22.3,9,60,2023-08-23T05:57:15,2023-08-23T18:25:56,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOMM,43279099999,AUCE,43278099999"
Chennai,2023-08-24,34,24,28.8,45.3,24,34.8,25.9,84.9,84.846,100,12.5,rain,0,0,32,72.7,202.6,1004.3,66.9,5.1,254.4,22,9,60,2023-08-24T05:57:19,2023-08-24T18:25:21,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"VOMM,43279099999,AUCE,43278099999"
Chennai,2023-08-25,35,27.4,30.7,46.7,31.7,38.4,26.1,77.4,0,0,0,rain,0,0,29.5,18.4,204,1005.9,40.2,6,249.7,21.5,9,75,2023-08-25T05:57:23,2023-08-25T18:24:44,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,43278099999"
Chennai,2023-08-26,34.4,27.9,30.7,47.3,32.7,38.9,26.4,78.6,0,0,0,,0,0,30.2,20,219.4,1007.7,51.9,5.9,229.3,19.8,9,60,2023-08-26T05:57:27,2023-08-26T18:24:07,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999"
Chennai,2023-08-27,33,24.8,29.3,43.8,24.8,35.7,25.9,82.6,16.335,100,4.17,rain,0,0,27.4,17.5,248.3,1008.5,84.4,4.9,159.8,13.8,6,30,2023-08-27T05:57:30,2023-08-27T18:23:30,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOMM,43279099999,AUCE,43278099999,AUKJ"
Chennai,2023-08-28,36,27,30.8,46.3,30.1,38.5,26,76.4,0,0,0,,0,0,34.2,24.2,240.4,1007.3,59,6,207.2,17.7,9,60,2023-08-28T05:57:33,2023-08-28T18:22:52,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999"
Chennai,2023-08-29,35,24,29.6,46.7,24,36.3,25.8,80.8,45.865,100,4.17,rain,0,0,36.4,18.2,294.4,1007.3,72.1,5.7,172.6,14.9,6,75,2023-08-29T05:57:36,2023-08-29T18:22:14,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOMM,43279099999,AUCE,43278099999"
Chennai,2023-08-30,35,26.7,30.4,46.7,29.4,36.8,25,73.7,0,0,0,rain,0,0,29.5,22.8,269.4,1007.7,39.8,5.9,272.4,23.5,9,60,2023-08-30T05:57:39,2023-08-30T18:21:35,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999"
Chennai,2023-08-31,36,26,30,48.7,26,35.6,24.7,74.3,0.145,100,4.17,rain,0,0,24.8,20.6,244,1008.8,54.4,5.8,264.2,22.7,9,60,2023-08-31T05:57:41,2023-08-31T18:20:56,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOMM,43279099999,AUCE,43278099999"
Chennai,2023-09-01,35,27,30.4,43.8,30.3,37,25.4,75.6,0,0,0,rain,0,0,27,20.9,215.6,1008.5,34.1,6.6,268.9,23.2,9,60,2023-09-01T05:57:43,2023-09-01T18:20:16,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999"
Chennai,2023-09-02,36,26,30.4,48.1,26,37.8,26,78.3,5.245,100,4.17,rain,0,0,36.4,22,220,1007.4,65.1,5.4,270,23.1,9,60,2023-09-02T05:57:45,2023-09-02T18:19:37,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOMM,43279099999,AUCE,43278099999"
Chennai,2023-09-03,34.6,25,29,43.5,25,33.6,25,79.9,10.726,100,8.33,rain,0,0,33.8,22.3,246.5,991,70.9,4.8,241.2,20.7,8,30,2023-09-03T05:57:46,2023-09-03T18:18:56,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOMM,43279099999,AUCE,43278099999"
Chennai,2023-09-04,31,26,28.4,39.1,26,32.7,25,82.3,0,0,0,rain,0,0,33.1,18.1,248.2,1004.1,90,5.4,133.3,11.5,5,30,2023-09-04T05:57:48,2023-09-04T18:18:16,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999,AUKJ"
Chennai,2023-09-05,30.3,27.2,28.5,36.2,30,32.7,23.9,76,0.618,100,8.33,rain,0,0,40.7,20,262.4,1004.4,90.2,4.7,147.6,12.6,7,10,2023-09-05T05:57:49,2023-09-05T18:17:35,0.67,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"VOMM,43279099999,AUCE,43278099999,AUKJ"
Chennai,2023-09-06,34,27,30,43.5,29.9,36,24.9,74.9,1,100,4.17,rain,0,0,34.2,16.4,229.8,1004.9,81.1,5.6,165.8,14.3,7,30,2023-09-06T05:57:50,2023-09-06T18:16:53,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOMM,43279099999,AUCE,43278099999"
Chennai,2023-09-07,34.4,24.8,29.7,43.5,24.8,35.2,24.9,76.1,52.735,100,12.5,rain,0,0,37.1,22.3,237.4,1005.9,70.7,5.6,238.5,20.7,9,30,2023-09-07T05:57:51,2023-09-07T18:16:12,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOMM,43279099999,AUCE,43278099999"
Chennai,2023-09-08,35,25,29.9,44.9,25,35.6,25.6,78.9,18.865,100,4.17,rain,0,0,39.6,18.4,218.3,1007.5,53.7,5.9,190.6,16.4,9,60,2023-09-08T05:57:52,2023-09-08T18:15:30,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOMM,43279099999,AUCE,43278099999"
Chennai,2023-09-09,35,27.7,30.6,44.9,31.7,37.2,25.3,74.3,0.8,100,4.17,rain,0,0,37.8,18.4,214.5,1006.3,48.6,6.1,264.4,23,9,60,2023-09-09T05:57:53,2023-09-09T18:14:48,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOMM,43279099999,AUCE,43278099999"
Chennai,2023-09-10,34,28,30.2,43.5,32,36.7,25.3,75.5,0,0,0,rain,0,0,36,18.5,238.8,1005.9,71.7,6.1,192.2,16.5,8,60,2023-09-10T05:57:53,2023-09-10T18:14:06,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999"
Chennai,2023-09-11,34.3,28.4,30.8,43.5,33.4,37.6,25.2,72.9,0,0,0,,0,0,29.5,16.4,242.4,1006,77.8,6.1,174.2,14.9,6,60,2023-09-11T05:57:54,2023-09-11T18:13:24,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999"
Chennai,2023-09-12,35.3,28,30.8,43.3,32.5,36.9,24.7,71.1,0,0,0,rain,0,0,33.5,21.1,257.7,1006.4,67,6.3,237,20.7,9,60,2023-09-12T05:57:54,2023-09-12T18:12:41,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOMM,43279099999,AUCE,43278099999"
Chennai,2023-09-13,35,26,29.8,43.3,26,34.9,24.6,74.9,6.274,100,8.33,rain,0,0,46.4,18.4,240.9,1006.4,61.6,6.4,244.5,21.2,8,30,2023-09-13T05:57:54,2023-09-13T18:11:58,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOMM,43279099999,AUCE,43278099999"
